Project,BugID,Filename,Path,Method name,Path,Exception,Label,,Unique Exception,,Filename,,,Method name
Birt,145965,GridItemExecutor.java,org.eclipse.birt.report.engine.executor.GridItemExecutor,execute,org.eclipse.birt.report.engine.executor.GridItemExecutor,EvaluatorException,,,,,BirtSoapMessageDispatcherServlet.java,,,run
Birt,145965,ReportExecutorVisitor.java,org.eclipse.birt.report.engine.executor.ReportExecutorVisitor,visitGridItem,org.eclipse.birt.report.engine.executor.ReportExecutorVisitor,EvaluatorException,,,,,ResultClass.java,,,refreshFigure
Birt,145965,GridItemDesign.java,org.eclipse.birt.report.engine.ir.GridItemDesign,accept,org.eclipse.birt.report.engine.ir.GridItemDesign,EvaluatorException,,,,,RDSaveUtil.java,,,refreshVisuals
Birt,145965,ReportExecutor.java,org.eclipse.birt.report.engine.executor.ReportExecutor,execute,org.eclipse.birt.report.engine.executor.ReportExecutor,EvaluatorException,,,,,RDSave.java,,,refresh
Birt,145965,RunTask.java,org.eclipse.birt.report.engine.api.impl.RunTask,doRun,org.eclipse.birt.report.engine.api.impl.RunTask,EvaluatorException,,,,,ResultIterator.java,,,refresh
Birt,145965,RunTask.java,org.eclipse.birt.report.engine.api.impl.RunTask,run,org.eclipse.birt.report.engine.api.impl.RunTask,EvaluatorException,,,,,ReportDocumentBuilder.java,,,addNotify
Birt,145965,RenderTaskTest.java,org.eclipse.birt.report.tests.engine.api.RenderTaskTest,createReportDocument,org.eclipse.birt.report.tests.engine.api.RenderTaskTest,EvaluatorException,,,,,ExportSampleReportAction.java,,,addNotify
Birt,145965,RenderTaskTest.java,org.eclipse.birt.report.tests.engine.api.RenderTaskTest,renderReport,org.eclipse.birt.report.tests.engine.api.RenderTaskTest,EvaluatorException,,,,,ActionContributionItem.java,,,addChild
Birt,145965,RenderTaskTest.java,org.eclipse.birt.report.tests.engine.api.RenderTaskTest,testRender0,org.eclipse.birt.report.tests.engine.api.RenderTaskTest,EvaluatorException,,,,,Workbench.java,,,refreshChildren
Birt,145965,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,sun.reflect.NativeMethodAccessorImpl,EvaluatorException,,,,,Realm.java,,,refreshChildren
Birt,145965,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,sun.reflect.NativeMethodAccessorImpl,EvaluatorException,,,,,IDEApplication.java,,,refreshChildren
Birt,145965,TestCase.java,junit.framework.TestCase,runTest,junit.framework.TestCase,EvaluatorException,,,,,Main.java,,,contentChange
Birt,145965,TestCase.java,junit.framework.TestCase,runBare,junit.framework.TestCase,EvaluatorException,,,,,IDEOpenSampleReportAction.java,,,contentChange
Birt,145965,TestResult.java,junit.framework.TestResult$1,protect,junit.framework.TestResult$1,EvaluatorException,,,,,ContentEmitterUtil.java,,,runModelChange
Birt,145965,TestResult.java,junit.framework.TestResult,runProtected,junit.framework.TestResult,EvaluatorException,,,,,AbstractScaleSheet.java,,,run
Birt,145965,TestResult.java,junit.framework.TestResult,run,junit.framework.TestResult,EvaluatorException,,,,,TextEditorComposite.java,,,postElementEvent
Birt,145965,TestCase.java,junit.framework.TestCase,run,junit.framework.TestCase,EvaluatorException,,,,,WizardBase.java,,,transEnd
Birt,145965,JUnit3TestReference.java,org.eclipse.jdt.internal.junit.runner.junit3.JUnit3TestReference,run,org.eclipse.jdt.internal.junit.runner.junit3.JUnit3TestReference,EvaluatorException,,,,,ChartWizard.java,,,merge
Birt,145965,TestExecution.java,org.eclipse.jdt.internal.junit.runner.TestExecution,run,org.eclipse.jdt.internal.junit.runner.TestExecution,EvaluatorException,,,,,ChartReportItemBuilderImpl.java,,,run
Birt,145965,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,runTests,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,EvaluatorException,,,,,ExtendedEditPart.java,,,needHide
Birt,145965,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,run,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,EvaluatorException,,,,,EngineTask.java,,,isPropertyReadOnly
Birt,145965,RemotePluginTestRunner.java,org.eclipse.pde.internal.junit.runtime.RemotePluginTestRunner,main,org.eclipse.pde.internal.junit.runtime.RemotePluginTestRunner,EvaluatorException,,,,,PDFGroupLM.java,,,isReadOnly
Birt,145965,CoreTestApplication.java,org.eclipse.pde.internal.junit.runtime.CoreTestApplication,run,org.eclipse.pde.internal.junit.runtime.CoreTestApplication,EvaluatorException,,,,,PDFTableGroupLM.java,,,isReadOnly
Birt,145965,PlatformActivator.java,org.eclipse.core.internal.runtime.PlatformActivator$1,run,org.eclipse.core.internal.runtime.PlatformActivator$1,EvaluatorException,,,,,DataSetIterator.java,,,resetUIData
Birt,145965,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,EvaluatorException,,,,,AxesRenderHelper.java,,,createTabItems
Birt,145965,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,EvaluatorException,,,,,AxesRenderHelper.java,,,handleSelectionChanged
Birt,145965,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,org.eclipse.core.runtime.adaptor.EclipseStarter,EvaluatorException,,,,,AbstractList.java,,,performRequest
Birt,145991,SWT.java,org.eclipse.swt.SWT,error,org.eclipse.swt.SWT,NumberFormatException,,,,,CreateCommand.java,,,notifyRequest
Birt,145991,Synchronizer.java,org.eclipse.swt.widgets.Synchronizer,runAsyncMessages,org.eclipse.swt.widgets.Synchronizer,NumberFormatException,,,,,WrapperCommandStack.java,,,fireSelectionChanged
Birt,145991,Display.java,org.eclipse.swt.widgets.Display,runAsyncMessages,org.eclipse.swt.widgets.Display,NumberFormatException,,,,,DelegatingDropAdapter.java,,,run
Birt,145991,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,org.eclipse.swt.widgets.Display,NumberFormatException,,,,,Native Method)                                 at org.eclipse.birt.core.archive.RAFileInputStream.readToBuffer(RAFileInputStream.java,,,fireSelectionChanged
Birt,145991,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,org.eclipse.ui.internal.Workbench,NumberFormatException,,,,,Unknown Source,,,deselect
Birt,145991,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,org.eclipse.ui.internal.Workbench,NumberFormatException,,,,,WordUtil.java,,,deselect
Birt,145991,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,org.eclipse.ui.internal.Workbench,NumberFormatException,,,,,WordEmitter.java,,,removeNotify
Birt,145991,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,org.eclipse.ui.PlatformUI,NumberFormatException,,,,,CompositeContentEmitter.java,,,removeNotify
Birt,145991,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,org.eclipse.ui.internal.ide.IDEApplication,NumberFormatException,,,,,HTMLTableLayoutNoNestEmitter.java,,,removeChild
Birt,145991,PlatformActivator.java,org.eclipse.core.internal.runtime.PlatformActivator$1,run,org.eclipse.core.internal.runtime.PlatformActivator$1,NumberFormatException,,,,,TableContent.java,,,removeChild
Birt,145991,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,NumberFormatException,,,,,ContentEmitterUtil.java,,,contentChange
Birt,145991,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,NumberFormatException,,,,,HTMLStackingLM.java,,,<init>
Birt,145991,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,org.eclipse.core.runtime.adaptor.EclipseStarter,NumberFormatException,,,,,ExcelEmitter.java,,,<init>
Birt,145991,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,sun.reflect.NativeMethodAccessorImpl,NumberFormatException,,,,,HTMLTableLayoutEmitter.java,,,load
Birt,145991,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,sun.reflect.NativeMethodAccessorImpl,NumberFormatException,,,,,MeasureHandleDropAdapter.java,,,<init>
Birt,145991,Main.java,org.eclipse.core.launcher.Main,invokeFramework,org.eclipse.core.launcher.Main,NumberFormatException,,,,,DNDService.java,,,parse
Birt,145991,Main.java,org.eclipse.core.launcher.Main,basicRun,org.eclipse.core.launcher.Main,NumberFormatException,,,,,DropTarget.java,,,processForeignData
Birt,145991,Main.java,org.eclipse.core.launcher.Main,run,org.eclipse.core.launcher.Main,NumberFormatException,,,,,COMObject.java,,,html2Content
Birt,145991,Main.java,org.eclipse.core.launcher.Main,main,org.eclipse.core.launcher.Main,NumberFormatException,,,,,Native Method,,,visitForeign
Birt,145991,FixTableLayoutCalculator.java,org.eclipse.birt.report.designer.util.FixTableLayoutCalculator,getIntColWidth,org.eclipse.birt.report.designer.util.FixTableLayoutCalculator,NumberFormatException,,,,,DesignerDropListener.java,,,accept
Birt,145991,TableLayoutHelper.java,org.eclipse.birt.report.designer.internal.ui.layout.TableLayoutHelper,calculateColumnWidth,org.eclipse.birt.report.designer.internal.ui.layout.TableLayoutHelper,NumberFormatException,,,,,DesignElementDropAdapter.java,,,createLayoutManager
Birt,145991,TableLayout.java,org.eclipse.birt.report.designer.internal.ui.layout.TableLayout,caleLayoutData,org.eclipse.birt.report.designer.internal.ui.layout.TableLayout,NumberFormatException,,,,,ViewerDropAdapter.java,,,layoutChildNode
Birt,145991,TableLayout.java,org.eclipse.birt.report.designer.internal.ui.layout.TableLayout,layout,org.eclipse.birt.report.designer.internal.ui.layout.TableLayout,NumberFormatException,,,,,ImageLoader.java,,,layout
Birt,145991,Figure.java,org.eclipse.draw2d.Figure,layout,org.eclipse.draw2d.Figure,NumberFormatException,,,,,ImageDataLoader.java,,,traverseChildren
Birt,145991,Figure.java,org.eclipse.draw2d.Figure,validate,org.eclipse.draw2d.Figure,NumberFormatException,,,,,ImageData.java,,,layout
Birt,145991,Viewport.java,org.eclipse.draw2d.Viewport,validate,org.eclipse.draw2d.Viewport,NumberFormatException,,,,,Image.java,,,traverseChildren
Birt,145991,FreeformViewport.java,org.eclipse.draw2d.FreeformViewport$FreeformViewportLayout,calculatePreferredSize,org.eclipse.draw2d.FreeformViewport$FreeformViewportLayout,NumberFormatException,,,,,ImageManager.java,,,traverseChildren
Birt,145991,AbstractLayout.java,org.eclipse.draw2d.AbstractLayout,getPreferredSize,org.eclipse.draw2d.AbstractLayout,NumberFormatException,,,,,ImageHandleAdapter.java,,,run
Birt,145991,AbstractHintLayout.java,org.eclipse.draw2d.AbstractHintLayout,getPreferredSize,org.eclipse.draw2d.AbstractHintLayout,NumberFormatException,,,,,ImageEditPart.java,,,getDefaultSize
Birt,145991,Figure.java,org.eclipse.draw2d.Figure,getPreferredSize,org.eclipse.draw2d.Figure,NumberFormatException,,,,,SimpleRootEditPart.java,,,getDefaultWidth
Birt,145991,ScrollPaneSolver.java,org.eclipse.draw2d.ScrollPaneSolver,solve,org.eclipse.draw2d.ScrollPaneSolver,NumberFormatException,,,,,ReportEditorWithPalette.java,,,getWidth
Birt,145991,FigureCanvas.java,org.eclipse.draw2d.FigureCanvas,layoutViewport,org.eclipse.draw2d.FigureCanvas,NumberFormatException,,,,,GraphicalEditorWithFlyoutPalette.java,,,init
Birt,145991,FigureCanvas.java,org.eclipse.draw2d.FigureCanvas,access$4,org.eclipse.draw2d.FigureCanvas,NumberFormatException,,,,,ReportEditorWithRuler.java,,,calculateMinimumSize
Birt,145991,FigureCanvas.java,org.eclipse.draw2d.FigureCanvas$3,notifyValidating,org.eclipse.draw2d.FigureCanvas$3,NumberFormatException,,,,,GraphicalEditor.java,,,getMinimumSize
Birt,145991,UpdateManager.java,org.eclipse.draw2d.UpdateManager,fireValidating,org.eclipse.draw2d.UpdateManager,NumberFormatException,,,,,MultiPageEditorPart.java,,,getMinimumSize
Birt,145991,DeferredUpdateManager.java,org.eclipse.draw2d.DeferredUpdateManager,performValidation,org.eclipse.draw2d.DeferredUpdateManager,NumberFormatException,,,,,ReportEditorProxy.java,,,getMinimumSize
Birt,145991,DeferredUpdateManager.java,org.eclipse.draw2d.DeferredUpdateManager,performUpdate,org.eclipse.draw2d.DeferredUpdateManager,NumberFormatException,,,,,EditorReference.java,,,calculateMinimumSize
Birt,145991,ReportDeferredUpdateManager.java,org.eclipse.birt.report.designer.internal.ui.editors.notification.ReportDeferredUpdateManager,performUpdate,org.eclipse.birt.report.designer.internal.ui.editors.notification.ReportDeferredUpdateManager,NumberFormatException,,,,,WorkbenchPartReference.java,,,getMinimumSize
Birt,145991,DeferredUpdateManager.java,org.eclipse.draw2d.DeferredUpdateManager$UpdateRequest,run,org.eclipse.draw2d.DeferredUpdateManager$UpdateRequest,NumberFormatException,,,,,PresentablePart.java,,,initMinSize
Birt,145991,RunnableLock.java,org.eclipse.swt.widgets.RunnableLock,run,org.eclipse.swt.widgets.RunnableLock,NumberFormatException,,,,,PresentablePartFolder.java,,,getPreferredSize
Birt,146371,Assert.java,org.eclipse.jface.util.Assert,isNotNull,org.eclipse.jface.util.Assert,Assert$AssertionFailedException,,,,,LeftToRightTabOrder.java,,,calculatePreferredSize
Birt,146371,ExpressionTreeSupport.java,org.eclipse.birt.report.designer.internal.ui.dialogs.ExpressionTreeSupport,addDropSupportToViewer,org.eclipse.birt.report.designer.internal.ui.dialogs.ExpressionTreeSupport,Assert$AssertionFailedException,,,,,TabbedStackPresentation.java,,,layout
Birt,146371,TreeViewPalettePage.java,org.eclipse.birt.report.designer.internal.ui.editors.script.TreeViewPalettePage,createControl,org.eclipse.birt.report.designer.internal.ui.editors.script.TreeViewPalettePage,Assert$AssertionFailedException,,,,,EditorSashContainer.java,,,getPreferredSize
Birt,146371,ReportMultiBookPage.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.ReportMultiBookPage,setActivePage,org.eclipse.birt.report.designer.internal.ui.editors.schematic.ReportMultiBookPage,Assert$AssertionFailedException,,,,,EditorAreaHelper.java,,,getChildSize
Birt,146371,MultiPageReportEditor.java,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor,updatePaletteView,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor,Assert$AssertionFailedException,,,,,EditorManager.java,,,layout
Birt,146371,MultiPageReportEditor.java,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor,updateRelatedViews,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor,Assert$AssertionFailedException,,,,,WorkbenchPage.java,,,layout
Birt,146371,MultiPageReportEditor.java,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor,pageChange,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor,Assert$AssertionFailedException,,,,,OpenExternalFileAction.java,,,contentChange
Birt,146371,FormEditor.java,org.eclipse.ui.forms.editor.FormEditor,setActivePage,org.eclipse.ui.forms.editor.FormEditor,Assert$AssertionFailedException,,,,,WWinPluginAction.java,,,populateEventData
Birt,146371,PageSetAction.java,org.eclipse.birt.report.designer.ui.editors.actions.PageSetAction,run,org.eclipse.birt.report.designer.ui.editors.actions.PageSetAction,Assert$AssertionFailedException,,,,,Text.java,,,access$000
Birt,146371,Action.java,org.eclipse.jface.action.Action,runWithEvent,org.eclipse.jface.action.Action,Assert$AssertionFailedException,,,,,GroupDialog.java,,,mouseDoubleClick
Birt,146371,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,handleWidgetSelection,org.eclipse.jface.action.ActionContributionItem,Assert$AssertionFailedException,,,,,HandleAdapterFactory.java,,,run
Birt,146371,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$2,org.eclipse.jface.action.ActionContributionItem,Assert$AssertionFailedException,,,,,CreateCrosstabHandler.java,,,okPressed
Birt,146371,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$5,handleEvent,org.eclipse.jface.action.ActionContributionItem$5,Assert$AssertionFailedException,,,,,HandlerProxy.java,,,buttonPressed
Birt,146371,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,org.eclipse.swt.widgets.EventTable,Assert$AssertionFailedException,,,,,Command.java,,,widgetSelected
Birt,146371,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,org.eclipse.swt.widgets.Widget,Assert$AssertionFailedException,,,,,HandlerService.java,,,setTime
Birt,146371,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,org.eclipse.swt.widgets.Display,Assert$AssertionFailedException,,,,,CommandUtils.java,,,convertToXMLString
Birt,146371,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,org.eclipse.swt.widgets.Display,Assert$AssertionFailedException,,,,,PaletteEntryExtension.java,,,<init>
Birt,146371,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,org.eclipse.ui.internal.Workbench,Assert$AssertionFailedException,,,,,DataSetBasePage.java,,,removePage
Birt,146371,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,org.eclipse.ui.internal.Workbench,Assert$AssertionFailedException,,,,,Dialog.java,,,partClosed
Birt,146371,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,org.eclipse.ui.internal.Workbench,Assert$AssertionFailedException,,,,,DesignUtil.java,,,run
Birt,146371,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,org.eclipse.ui.PlatformUI,Assert$AssertionFailedException,,,,,ModelOdaAdapter.java,,,fireEvent
Birt,146371,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,org.eclipse.ui.internal.ide.IDEApplication,Assert$AssertionFailedException,,,,,DTPUtil.java,,,firePartClosed
