Bug ID,Commit Files
HBASE-8192,"* b2d42190b2cc1b085555728f8b608703d9715faa HBASE-8192 Logic error causes infinite loop in HRegion.bulkLoadHFiles(List) (Chenghao Jiang)
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/mapreduce/TestLoadIncrementalHFiles.java"
HBASE-8200,"* 0e22f9ec78539b87b35802b5e033d032972c132e HBASE-8200 Integration Test classes are not part of the default HBase classpath.
  bin/hbase
  bin/hbase.cmd
  hbase-assembly/pom.xml
  hbase-it/pom.xml
  pom.xml"
HBASE-8207,"* ac97504dc54e88855d5d3ec0355ea36aa959fdcf HBASE-8207 Don't use hdfs append during lease recovery
  hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSHDFSUtils.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestHLog.java
* c5a16ef24c9a01184e261712cdc1531b10a41515 HBASE-8207 Addendum fixes the typo in extractDeadServersFromZNodeString()
| hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java
* 1babc2abbcb6282c07bc281a447e5446516b0d6c HBASE-8207 Replication could have data loss when machine name contains hyphen ""-"" (Jeffrey)
  hbase-client/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/regionserver/TestReplicationSourceManager.java"
HBASE-8230,"* c4911d3230749947f107f2188b4da1615bb1fab1 HBASE-8230 Possible NPE on regionserver abort if replication service has not been started
  hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/Replication.java"
HBASE-8232,"* abee4b27563c685a8cb888b170cfd82ad545fbd9 HBASE-8232. TestAccessController occasionally fails with IndexOutOfBoundsException
  hbase-server/src/test/java/org/apache/hadoop/hbase/security/access/TestAccessController.java"
HBASE-8239,"* c8566f1ae6a277c86cdfb5147fcd20d0079fe58a HBASE-8239 ChaosMonkey action for root is irrelevant
  hbase-client/src/main/java/org/apache/hadoop/hbase/HRegionInfo.java
  hbase-it/src/test/java/org/apache/hadoop/hbase/DistributedHBaseCluster.java
  hbase-it/src/test/java/org/apache/hadoop/hbase/IntegrationTestDataIngestSlowDeterministic.java
  hbase-it/src/test/java/org/apache/hadoop/hbase/util/ChaosMonkey.java"
HBASE-8242,"* 92e2089d650f7cf494e3b530dc0bfa773699f2d4 HBASE-8242 Unable to start HBase 0.95.0RC0 out of the box because of ZK trying to access /var/folders/
  hbase-common/pom.xml
  hbase-common/src/main/resources/hbase-default.xml"
HBASE-8266,"* cc8e0d3341613446061403852da9f0feb6292037 HBASE-8266-Master cannot start if TableNotFoundException is thrown while partial table recovery(Ram)
  hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKTable.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/handler/CreateTableHandler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/handler/EnableTableHandler.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/master/handler/TestCreateTableHandler.java"
HBASE-8267,"* 28d84ea0a85c306902de23dd80311b75106ad338 HBASE-8267 Add some resources checker for tests
  hbase-common/src/main/java/org/apache/hadoop/hbase/util/JVM.java
  hbase-common/src/test/java/org/apache/hadoop/hbase/HBaseCommonTestingUtility.java
  hbase-common/src/test/java/org/apache/hadoop/hbase/ResourceCheckerJUnitListener.java"
HBASE-8279,"* 3e6047f5d5c0fe42119ff40924a8bbcb20411832 HBASE-8279-Performance Evaluation does not consider the args passed in case of more than one client (Ram)
  hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java"
HBASE-8300,"* dd52afb4a23614ee12b6155104a4309f38562598 HBASE-8300 TestSplitTransaction fails to delete files due to open handles left when region is split (Malie Yin)
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java"
HBASE-8304,"* ae1abc8b1b05de57b5ee6bcafec32025153f57ca HBASE-8304 Bulkload fails to remove files if fs.default.name / fs.defaultFS is configured without default port (Haosdent)
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSHDFSUtils.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/util/TestFSHDFSUtils.java"
HBASE-8305,"* 52343c551653f6cdfcac49124ef91590fa1dae1d HBASE-8305  Too much logs in the some tests
  hbase-client/src/main/java/org/apache/hadoop/hbase/HRegionInfo.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/MetaScanner.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKUtil.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMaster.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestAdmin.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestLogRollAbort.java"
HBASE-8314,"* 10a3358bed1d02db802e061d976ad66624964911 HBASE-8314 HLogSplitter can retry to open a 0-length hlog file
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLogFactory.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLogSplitter.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestHLogSplit.java"
HBASE-832,"* f9e04bcf5d7f9c94b253748a4d16adfd7f992d77 HBASE-832 Problem with row keys beginnig with characters < than ',' and the region location cache
  CHANGES.txt"
HBASE-8374,"* a2af3a76a22bf4e8e07396606927b58c6da7c771 HBASE-8374 NullPointerException when launching the balancer due to unknown region location (Ted Yu)
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/BaseLoadBalancer.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/StochasticLoadBalancer.java"
HBASE-854,"* bc577ede4a4ca62d845cedf1cf61d113c59b321d HBASE-854   hbase-841 broke build on hudson? - makes sure that proxies are closed. (Andrew Purtell via Jim Kellerman)
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
  src/java/org/apache/hadoop/hbase/ipc/HRegionInterface.java
  src/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java"
HBASE-8667,"* 11b7da45ec31620cf263166705eac102397cd9c7 HBASE-8667 Master and Regionserver not able to communicate if both bound to different network interfaces on the same machine
  hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/RpcClient.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java"
HBASE-868,"* 3b540886dfdbe7ad508e60e946bbc8eb17cbb467 HBASE-868 and HBASE-871 Incrementing binary rows cause strange behavior once table splits AND Major compaction periodicity should be specifyable at the column family level, not cluster wide
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/HConstants.java
  src/java/org/apache/hadoop/hbase/HRegionInfo.java
  src/java/org/apache/hadoop/hbase/HStoreKey.java
  src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
  src/java/org/apache/hadoop/hbase/client/MetaScanner.java
  src/java/org/apache/hadoop/hbase/master/MetaRegion.java
  src/java/org/apache/hadoop/hbase/regionserver/HRegion.java
  src/java/org/apache/hadoop/hbase/regionserver/HStore.java
  src/java/org/apache/hadoop/hbase/regionserver/HStoreFile.java
  src/java/org/apache/hadoop/hbase/regionserver/HStoreScanner.java
  src/java/org/apache/hadoop/hbase/regionserver/Memcache.java
  src/java/org/apache/hadoop/hbase/regionserver/StoreFileScanner.java
  src/test/org/apache/hadoop/hbase/regionserver/TestHStoreFile.java"
HBASE-8686,"* a4d58c406117d2b2b0eba8c0d43aea1c4a241297 HBASE-8686 Extra left brace in bin/hbase (Ted Yu)
  bin/hbase"
HBASE-8732,"* d6605b710c9fba2ac7c1dba2b9be8721b14ac561 HBASE-8732  HFileBlockDefaultEncodingContext isn't thread-safe but is used by all readers,             breaks column encoding HBASE-8961  Make TestReplicationQueueFailover less integration-y by splitting it up
  hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileDataBlockEncoderImpl.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationBase.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationKillMasterRS.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationKillMasterRSCompressed.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationKillRS.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationKillSlaveRS.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationSmallTests.java"
HBASE-8749,"* 62f513257e6bddcbc73fe914370b80377f4632c2 HBASE-8749 Potential race condition between FSUtils.renameAndSetModifyTime() and HFile/LogCleaner
  hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java"
HBASE-8757,"* 30984b7c839be7649c5b1759c49b975b53ea036f HBASE-8757 ZK throws IllegalStateException
  hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZooKeeperWatcher.java"
HBASE-8760,"* 422e98350ff33464ac89883e17938d2d968479f2 HBASE-8760 possible loss of data in snapshot taken after region split
  hbase-server/src/main/java/org/apache/hadoop/hbase/catalog/MetaEditor.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/io/HFileLink.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/handler/CreateTableHandler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/CloneSnapshotHandler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/DisabledTableSnapshotHandler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/EnabledTableSnapshotHandler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/MasterSnapshotVerifier.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/RestoreSnapshotHandler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/TakeSnapshotHandler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileInfo.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/ExportSnapshot.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/RestoreSnapshotHelper.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java"
HBASE-8764,"* 50df1e2fd7feb0d8a4efddcfcba5646f8918bd20 HBASE-8764 Some MasterMonitorCallable should retry
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncProcess.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/ClientScanner.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionUtils.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/HBaseAdmin.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnection.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnectionWrapper.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/HTable.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/MultiServerCallable.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionOfflineException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionServerCallable.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/RetriesExhaustedException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/RetryingCallable.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/RpcRetryingCaller.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/ScannerCallable.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/ScannerCaller.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/ServerCallable.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/DoNotRetryIOException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/HBaseSnapshotException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/InvalidFamilyOperationException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/LockTimeoutException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/RegionException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/TableExistsException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/TableNotDisabledException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/TableNotEnabledException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/exceptions/TableNotFoundException.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/RegionCoprocessorRpcChannel.java
  hbase-client/src/test/java/org/apache/hadoop/hbase/client/TestAsyncProcess.java
  hbase-common/src/main/java/org/apache/hadoop/hbase/util/Threads.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/LoadIncrementalHFiles.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/WALEditsReplaySink.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/client/HConnectionTestingUtility.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestHBaseAdminNoCluster.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegionServerBulkLoad.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestHLog.java"
HBASE-877,"* 6b32dfcf0e9fb695a7cb9ad9950ff842bf619ea5 HBASE-877 HCM is unable to find table with multiple regions which contains binary
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/HMerge.java
  src/java/org/apache/hadoop/hbase/HStoreKey.java
  src/java/org/apache/hadoop/hbase/HTableDescriptor.java
  src/java/org/apache/hadoop/hbase/regionserver/BeforeThisStoreKey.java
  src/java/org/apache/hadoop/hbase/regionserver/HRegion.java
  src/java/org/apache/hadoop/hbase/regionserver/HStore.java
  src/java/org/apache/hadoop/hbase/regionserver/HStoreFile.java
  src/java/org/apache/hadoop/hbase/regionserver/Memcache.java
  src/test/org/apache/hadoop/hbase/regionserver/TestHStoreFile.java"
HBASE-8782,"* 6f54a1d4b3cc33b61807360f5b0e4f4f9dcfb672 HBASE-8782 Thrift2 can not parse values when using framed transport (Hamed Madani)
  hbase-server/src/main/java/org/apache/hadoop/hbase/thrift2/ThriftHBaseServiceHandler.java"
HBASE-8790,"* c5eea46314e21e09327218721e74ec0a803984f7 HBASE-8790 NullPointerException thrown when stopping regionserver (Liang Xie)
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java"
HBASE-8791,"* b98fad4a87d2b39ef1c228fa2d0bd39224c51278 HBASE-8791 Precommit hadoopqa is broke since -r1491656
  hbase-it/pom.xml"
HBASE-8803,"* e09d637d7a61a6e636905fa19495fb145c548d81 HBASE-8803 region_mover.rb should move multiple regions at a time
  bin/graceful_stop.sh
  bin/region_mover.rb
  bin/rolling-restart.sh
  bin/thread-pool.rb"
HBASE-8814,"* eed3a473435006c62f693cda66b1da3f49154963 HBASE-8814 Possible NPE in split if a region has empty store files; ADDENDUM
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestSplitTransactionOnCluster.java
* e13718b872dbf7266c4fc4000855441f0397657b HBASE-8814 Possible NPE in split if a region has empty store files
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestSplitTransactionOnCluster.java"
HBASE-8842,"* ff0196f69a7b8e272592bfec7661dffe2a1a5ea7 HBASE-8842 TestTokenAuthentication failing on hadoop2 build with ""IllegalArgumentException: Can t get Kerberos realm""
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/regionserver/TestReplicationSink.java
* 4a5fecce8837ec68ca685fbdecfca4764e34a240 HBASE-8842 TestTokenAuthentication failing on hadoop2 build with ""IllegalArgumentException: Can t get Kerberos realm""
  hbase-server/src/test/java/org/apache/hadoop/hbase/security/token/TestTokenAuthentication.java"
HBASE-8856,"* afca8851319d15ae2631b331aa424102e76469ad HBASE-8856 Crash when attempting split with DelimitedKeyPrefixRegionSplitPolicy (Robert Dyer)
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/DelimitedKeyPrefixRegionSplitPolicy.java"
HBASE-8871,"* b12a1c3e1be0e9d9d229d536e512a934ac1cd580 HBASE-8871  The region server can crash at startup
  hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKConfig.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java"
HBASE-8883,"* f47e212e1a269b7a80c2ff53b2b825b11cd66ac2 HBASE-8883 TestAdmin.testCloseRegionWhenServerNameIsEmpty failed with ArrayIndexOutOfBoundsException
  hbase-server/src/test/java/org/apache/hadoop/hbase/HBaseTestingUtility.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestAdmin.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestRegionServerCoprocessorExceptionWithAbort.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestRegionServerCoprocessorExceptionWithRemove.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/HLogUtilsForTests.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestLogRolling.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/TestFlushSnapshotFromClient.java"
HBASE-8924,"* b33d113a647c1dbb8c1a4731e0e7c9482f943e56 HBASE-8924 Master Can fail to come up after chaos monkey if the sleep time is too short.
  hbase-it/src/test/java/org/apache/hadoop/hbase/mttr/IntegrationTestMTTR.java
  hbase-it/src/test/java/org/apache/hadoop/hbase/util/ChaosMonkey.java"
HBASE-8930,"* da4167c42b6704e2abb39c618e311e0d3ff3ccc8 HBASE-8930 REAPPLY with testfix
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ColumnTracker.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ExplicitColumnTracker.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanQueryMatcher.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanWildcardColumnTracker.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestInvocationRecordFilter.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestExplicitColumnTracker.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestScanWildcardColumnTracker.java
* 633369205f678ceb416d4236f92daa69308f969d HBASE-8930 REVERT due to test issues
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ColumnTracker.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ExplicitColumnTracker.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanQueryMatcher.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanWildcardColumnTracker.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestInvocationRecordFilter.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestExplicitColumnTracker.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestScanWildcardColumnTracker.java
* 813f88a482d40e8c5a6c67318b8d9b9b48ac2607 HBASE-8930 Add missing file
| hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestInvocationRecordFilter.java
* ee1562dace45fa276fb183c1ed8b9c314284db73 HBASE-8930 Filter evaluates KVs outside requested columns (Vasu Mariyala)
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ColumnTracker.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ExplicitColumnTracker.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanQueryMatcher.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanWildcardColumnTracker.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestExplicitColumnTracker.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestScanWildcardColumnTracker.java"
HBASE-8931,"* 30539e9d25d6ffc45553c6e481b0e0b7240c3194 HBASE-8931 TestTableLockManager.testTableReadLock fails
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java"
HBASE-8953,"* a054e38b91d2c52338fc571d41a9e27f37d72da5 HBASE-8953 TestFromClientSide.testClientPoolThreadLocal fails; DEBUG
  hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestFromClientSide.java"
HBASE-8957,"* 9bf0760123e7029a45f5eca9a6b7ffdc5b2d2d45 HBASE-8957 TestDrainingServer. testDrainingServerWithAbort fails; ADDENDUM
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/TestDrainingServer.java
* 549a152a38391aed20a9442d6f72b095cf19eef3 HBASE-8957 TestDrainingServer. testDrainingServerWithAbort fails
  hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKAssign.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/HBaseTestingUtility.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/TestDrainingServer.java"
HBASE-8975,"* a97739bd3fe6654c26057630ea5055e97a6eb487 HBASE-8975  NPE/HTTP 500 when opening the master's web UI too early
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterStatusServlet.java"
HBASE-8987,"* 20e0f2b62508f066204c178ccc88aa676b9933a1 HBASE-8987 ProtobufUtil.toException doesn't handle plain RemoteException, gets a NoSuchMethodException
  hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/ProtobufUtil.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/protobuf/TestProtobufUtil.java"
HBASE-8989,"* b5ff002a1af048834e3441ccb15b78ecee137751 HBASE-8989 TestFromClientSideWithCoprocessor.testClientPoolThreadLocal fails
  hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestFromClientSide.java"
HBASE-8998,"* 54c1e1b517e156380126080b2ba4a92d0bcad586 HBASE-8998 TestSnapshotCloneIndependence.testOnlineSnapshotMetadataChangesIndependent fails
  hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/Procedure.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/ProcedureCoordinator.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/ZKProcedureCoordinatorRpcs.java"
HBASE-900,"* d63c9ce540055b58f09cd490310a1c411e76fba3 HBASE-900 Regionserver memory leak causing OOME during relatively modest bulk importing; part 4 (final part)
  src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
  src/java/org/apache/hadoop/hbase/io/BlockFSInputStream.java
  src/java/org/apache/hadoop/hbase/io/HBaseMapFile.java
  src/java/org/apache/hadoop/hbase/util/ReferenceQueueUtil.java
  src/java/org/apache/hadoop/hbase/util/SoftValueMap.java
  src/java/org/apache/hadoop/hbase/util/SoftValueSortedMap.java
* 053635c1fa9bd5e428376c6d899c7ba5c35b9dd0 HBASE-900 Regionserver memory leak causing OOME during relatively modest bulk importing; part 3
  src/java/org/apache/hadoop/hbase/regionserver/HRegion.java
  src/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
* 3f80f67db18bef40f6d3dbd0add38d6c54852f55 HBASE-900 Regionserver memory leak causing OOME during relatively modest bulk importing; part 2
  CHANGES.txt
  conf/hbase-default.xml
  src/java/org/apache/hadoop/hbase/HStoreKey.java
  src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
  src/java/org/apache/hadoop/hbase/client/HTable.java
  src/java/org/apache/hadoop/hbase/io/BatchOperation.java
  src/java/org/apache/hadoop/hbase/io/BatchUpdate.java
  src/java/org/apache/hadoop/hbase/io/HeapSize.java
  src/java/org/apache/hadoop/hbase/regionserver/HStore.java
  src/java/org/apache/hadoop/hbase/regionserver/Memcache.java
  src/java/org/apache/hadoop/hbase/util/Bytes.java
* db520ca53cdef9d7f3e2b6232484b137e1844ce9 HBASE-900 Regionserver memory leak causing OOME during relatively modest bulk importing
  CHANGES.txt
  src/java/org/apache/hadoop/hbase/client/HConnectionManager.java
  src/java/org/apache/hadoop/hbase/ipc/HBaseClient.java
  src/java/org/apache/hadoop/hbase/ipc/HBaseRPC.java
  src/java/org/apache/hadoop/hbase/ipc/HBaseRPCProtocolVersion.java
  src/java/org/apache/hadoop/hbase/ipc/HBaseRpcMetrics.java
  src/java/org/apache/hadoop/hbase/ipc/HBaseServer.java
  src/java/org/apache/hadoop/hbase/ipc/package.html
  src/java/org/apache/hadoop/hbase/master/HMaster.java
  src/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
  src/java/org/apache/hadoop/hbase/regionserver/HStore.java
  src/java/org/apache/hadoop/ipc/HBaseClient.java"
HBASE-9007,"* 1c60a8ca6ca2967760e34f08019fddacd2c15cbe HBASE-9007 TestReplicationKillSlaveRS.killOneSlaveRS fails; ADDENDUM/FIX
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationKillMasterRS.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationKillSlaveRS.java
* 5d8033c3c5251057d43f86bea8c21f66d79f9a2d HBASE-9007 TestReplicationKillSlaveRS.killOneSlaveRS fails
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationKillMasterRS.java"
HBASE-9012,"* eed805417aa38876affa0f4d2e31102bd88fc353 HBASE-9012  TestBlockReorder.testBlockLocationReorder fails
  hbase-server/src/test/java/org/apache/hadoop/hbase/fs/TestBlockReorder.java
* caef0da68142c75ddefbd00493f20739af2d3e6b HBASE-9012 TestBlockReorder.testBlockLocationReorder fails
  hbase-server/src/test/java/org/apache/hadoop/hbase/fs/TestBlockReorder.java"
HBASE-9023,"* f06592a1abdb6efde224bbcbc57bd17b708fd55f HBASE-9023 Addendum makes the wait for flush look for 2 store files
  hbase-server/src/test/java/org/apache/hadoop/hbase/TestIOFencing.java
* 2b14f9db32afad5f474390b2ffe9361026881ed7 HBASE-9023 TestIOFencing.testFencingAroundCompactionAfterWALSync occasionally fails
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java"
HBASE-9038,"* 45968ad1b9ab4056e24ccf8e5ce248144bcfb729 HBASE-9038  Compaction WALEdit gives NPEs with Replication enabled
  hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/Replication.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationSmallTests.java"
HBASE-9041,"* f37b96bc0df2e64177c2b8b7a81304035bacae48 HBASE-9041 TestFlushSnapshotFromClient.testConcurrentSnapshottingAttempts fails
| hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/TestFlushSnapshotFromClient.java
* f0ad5ece68bed0d5b40641e9fb36df4bc44811f8 HBASE-9041 TestFlushSnapshotFromClient.testConcurrentSnapshottingAttempts fails; ATTEMPTED FIXUP
  hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/TestFlushSnapshotFromClient.java
* d435dff5093a30fc448205e3a1dd928d1be768ab HBASE-9041 TestFlushSnapshotFromClient.testConcurrentSnapshottingAttempts fails; WRITE LESS ROWS
  hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/TestFlushSnapshotFromClient.java"
